alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787085656.8262,transparent,5183.8781277022,1786231668.0493,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,"West Jakarta",Asia,AS,Indonesia,ID,,false,BIZNET,-6.1396,106.7758,false,,false,Jakarta,success,Asia/Jakarta,14450,1786833914,1787085656.8262,8080,http,182.253.158.117:8080,true,3519.5381641388,2510,6113,29.108199002667,182.253.158.117
true,1787085656.8007,transparent,4761.3334906879,1786063755.8727,"AS152059 CV Brawijaya Giga Network",IDNIC-BRAGANETWORK-AS-ID,"Krajan Wetan Wonojoyo",Asia,AS,Indonesia,ID,,false,"CV Brawijaya Giga Network",-7.82276,112.079,false,"CV Brawijaya Giga Network",true,"East Java",success,Asia/Jakarta,,1786668167,1787085656.8007,1111,http,210.87.124.215:1111,false,529.1895866394,2497,7456,25.087913192002,210.87.124.215
true,1787085533.1453,elite,13636.610971149,1785907284.9341,"AS138995 Antbox Networks Limited",ANTBOX1-AS-AP,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",false,"Antbox Networks Limited",1.35208,103.82,false,"Antbox Networks Limited",false,"North West",success,Asia/Singapore,858877,1786509691,1787085656.7071,33142,socks5,192.229.85.39:33142,true,20776.642084122,38720,14745,72.421210137473,192.229.85.39
true,1787085656.6122,transparent,5691.4528427856,1785219620.5532,"AS55685 PT Jala Lintas Media",JLM-AS-ID,"South Tangerang",Asia,AS,Indonesia,ID,,false,"PT Jala Lintas Media",-6.2873,106.7537,false,,true,Banten,success,Asia/Jakarta,15412,1787031110,1787085656.6122,80,http,124.158.190.26:80,false,7797.5978851318,4690,12574,27.166357738647,124.158.190.26
true,1787085656.592,elite,12702.094144103,1776085212.9964,"AS133119 China Unicom IP network",UNICOM-CN,Chaowai,Asia,AS,China,CN,Chaoyang,true,"China Unicom IP network",39.9715,116.49,false,21ViaNet,true,Beijing,success,Asia/Shanghai,,1786823425,1787085656.592,44025,socks5,120.133.82.62:44025,true,3987.1327877045,982,56617,1.7048907099082,120.133.82.62
true,1787080293.4854,anonymous,607.98205250874,1783673843.4974,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"Santa Clara","North America",NA,"United States",US,,true,"Google LLC",37.3834,-121.983,false,"Palo Alto Networks, Inc",false,California,success,America/Los_Angeles,95054,1786696043,1787085656.5725,8080,http,153.72.68.0:8080,false,407.4547290802,55002,99,99.820329939566,153.72.68.0
true,1787085656.5647,transparent,5471.2134352402,1784879739.7241,"AS141929 PT Daniswara Citra Informatika",IDNIC-DCITY-AS-ID,Jekulo,Asia,AS,Indonesia,ID,,false,"PT Daniswara Citra Informatika",-6.8057,110.926,false,"PT Daniswara Citra Informatika",true,"Central Java",success,Asia/Jakarta,,1786693680,1787085656.5647,3125,http,103.166.33.89:3125,false,1923.8140583038,4089,14847,21.593789607098,103.166.33.89
true,1787085656.5488,transparent,4548.6013356282,1786262807.8507,"AS38771 PT Cyberplus Media Pratama",CYBERPLUS-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Cyberplus Media Pratama",-6.2349,106.99,false,,false,"West Java",success,Asia/Jakarta,,1786867306,1787085656.5488,8080,http,114.141.52.162:8080,false,10962.709665298,2063,6065,25.381397637795,114.141.52.162
true,1787085170.2688,transparent,6102.3795648505,1750610026.0624,"AS62250 SINA ATINET Company (Ltd)",ATINET,Tehran,Asia,AS,Iran,IR,,false,"SINA ATINET Company (Ltd)",35.7219,51.3347,false,"SINA ATINET Company (Ltd)",true,Tehran,success,Asia/Tehran,,1786983272,1787085656.4808,8080,http,185.118.153.110:8080,false,7646.6007232666,9912,21050,32.013435824559,185.118.153.110
true,1787085656.4367,elite,8949.0689884661,1710540049.2344,"AS701 Verizon Business",UUNET,"Sparrows Point","North America",NA,"United States",US,,false,"Verizon Business",39.2193,-76.4761,false,"THE GO TO GROUP INC",true,Maryland,success,America/New_York,21219,1786502190,1787085656.4367,80,http,74.103.66.15:80,true,20442.188739777,101172,873965,10.375157541966,74.103.66.15
true,1787085576.1949,transparent,5057.5119047442,1779818420.5007,"AS5617 Orange Polska Spolka Akcyjna",TPNET,Nochowo,Europe,EU,Poland,PL,,false,"Orange Polska Spolka Akcyjna",52.0711,16.9845,false,"Orange Polska Spolka Akcyjna",true,"Greater Poland",success,Europe/Warsaw,63-100,1787016658,1787085656.3163,80,http,80.55.169.2:80,false,1199.4495391846,2345,10392,18.410928790139,80.55.169.2
true,1787085656.2612,elite,9373.148300221,1770200089.1481,"AS12406 Business Network Ltd",BN-AS,Minsk,Europe,EU,Belarus,BY,,false,"Business network jv",53.9002,27.5665,false,"Business network LTD",true,"Minsk City",success,Europe/Minsk,220002,1786930604,1787085656.2612,9050,socks5,80.249.81.179:9050,true,3390.0454044342,29973,79085,27.483540868162,80.249.81.179
true,1787085656.2141,transparent,6006.748001658,1783535893.3641,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,Singosari,Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-7.8924,112.666,false,"PT. INDONET DATA BERSAMA",true,"East Java",success,Asia/Jakarta,,1786557925,1787085656.2141,1111,http,210.87.92.137:1111,false,14511.890172958,9424,23456,28.661800486618,210.87.92.137
true,1787085656.2042,elite,4332.4641200217,1786413883.9933,"AS63023 GTHost",AS-GLOBALTELEHOST,Dallas,"North America",NA,"United States",US,,false,GTHost,32.7766,-96.7969,false,GTHost,true,Texas,success,America/Chicago,,1787015884,1787085656.2042,49259,socks5,216.106.179.216:49259,true,4051.278591156,1805,11268,13.807083301461,216.106.179.216
true,1787085656.1561,elite,13116.754492638,1780494255.0295,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,false,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1786541304,1787085656.1561,9050,socks5,38.242.158.117:9050,true,13969.105482101,21701,66681,24.553642144328,38.242.158.117
true,1787085656.0637,elite,5922.2602217924,1783714247.417,"AS24955 JSC Ufanet",UBN-AS,Ufa,Europe,EU,Russia,RU,,false,"JSC ""Ufanet""",54.7431,55.9678,false,"JSC Ufanet",true,"Bashkortostan Republic",success,Asia/Yekaterinburg,450000,1786736911,1787085656.0637,32626,http,89.189.130.103:32626,false,4655.4529666901,8074,22687,26.247521211924,89.189.130.103
true,1787085655.8426,transparent,5890.9545857981,1754677298.5264,"AS135477 PT. Java Digital Nusantara",JAVADIGITAL-AS-ID,Cempaka,Asia,AS,Indonesia,ID,,false,"PT. Java Digital Nusantara",-3.73235,104.668,false,"CV Buana",true,"South Sumatra",success,Asia/Jakarta,,1787080437,1787085655.8426,8181,http,103.122.0.52:8181,false,8601.8118858337,25497,133852,16.000727961895,103.122.0.52
true,1787085655.8073,elite,3191.1053915311,1786673353.2466,"AS45582 VAINAVI INDUSTIES LTD, INTERNET SERVICE PROVIDER, INDIA",VAINAVIINDUSTRIESLTD-IN,Nandyāl,Asia,AS,India,IN,,false,"VAINAVI INDUSTIES LTD, INTERNET SERVICE PROVIDER, INDIA",15.478,78.4836,false,"Vainavi Industries Ltd",false,"Andhra Pradesh",success,Asia/Kolkata,518501,1786671433,1787085655.8073,4153,socks4,119.235.50.78:4153,true,1870.174407959,8677,8782,49.699295492296,119.235.50.78
true,1787085479.2242,elite,4697.6656822344,1786147486.6939,"AS63023 GTHost",AS-GLOBALTELEHOST,Dallas,"North America",NA,"United States",US,,false,GTHost,32.7766,-96.7969,false,GTHost,true,Texas,success,America/Chicago,,1786748979,1787085655.6893,49383,http,216.106.179.216:49383,false,7598.0041027069,2243,6871,24.610489357033,216.106.179.216
true,1787085458.4544,transparent,11292.442799457,1775993733.4167,"AS136907 HUAWEI CLOUDS",HWCLOUDS-AS-AP,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Huawei International Pte. LTD",1.352,103.8198,false,,true,"North West",success,Asia/Singapore,858877,1786882436,1787085655.4608,3128,http,124.243.150.41:3128,false,16095.837116241,31141,68424,31.277055190077,124.243.150.41
true,1787085589.2335,transparent,6760.6900294474,1782691286.3878,"AS149345 PT Karya Aneka Persada",IDNIC-HAJINET-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Karya Aneka Persada",-6.2349,106.99,false,"PT Karya Aneka Persada",true,"West Java",success,Asia/Jakarta,,1786922671,1787085655.4022,3128,http,103.179.180.182:3128,false,10136.416912079,13960,29343,32.237951181211,103.179.180.182
true,1787085655.196,transparent,5245.4862417855,1786412709.4265,"AS136121 PT Digital Media Telematika",DIGITNET-AS-ID,Pagerwojo,Asia,AS,Indonesia,ID,,false,DIGITNET,-7.12678,112.408,false,,true,"East Java",success,Asia/Jakarta,,1787015998,1787085655.196,8090,http,103.158.210.8:8090,false,3548.7313270569,1848,4822,27.706146926537,103.158.210.8
true,1787085372.897,elite,365.5525055324,1786224181.6504,"AS210644 AEZA GROUP LLC",AEZA-AS,Helsinki,Europe,EU,Finland,FI,,false,"Aeza International LTD",60.1719,24.9347,false,"Aeza International LTD",false,Uusimaa,success,Europe/Helsinki,00221,1786826850,1787085655.1049,8080,http,138.124.118.235:8080,true,175.12607574463,12838,1436,89.939750595488,138.124.118.235
true,1787085655.07,transparent,6040.2937548239,1780684607.392,"AS262241 COOPERATIVA DE ELECTRIFICACION RURAL DE ALFARO RUIZ R.L.","COOPERATIVA DE ELECTRIFICACION RURAL DE ALFARO RUIZ R.L.",Zarcero,"North America",NA,"Costa Rica",CR,,false,"Cooperativa De Electrificacion Rural De Alfaro Ruiz R.L.",10.1863,-84.382,false,"Cooperativa De Electrificacion Rural De Alfaro Ruiz R.L",true,"Alajuela Province",success,America/Costa_Rica,21101,1786990671,1787085655.07,88,http,190.113.249.14:88,false,15967.38243103,9601,28589,25.140089028542,190.113.249.14
true,1787085655.0227,elite,4401.5003205566,1740825859.5424,"AS16276 OVH SAS",OVH,Strasbourg,Europe,EU,France,FR,,true,"OVH SAS",48.5734,7.75211,false,OVH,true,"Grand Est",success,Europe/Paris,67000,1787071447,1787085655.0227,80,http,145.239.196.123:80,false,3289.7109985352,45747,93517,32.84912109375,145.239.196.123
true,1787085654.8462,elite,5087.1438071976,1765045200.7109,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3931,-121.962,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,95054,1786959619,1787085654.8462,80,http,143.198.135.176:80,false,4661.5195274353,131359,173729,43.056101846025,143.198.135.176
true,1787085654.7844,transparent,5358.9693797926,1753099714.7238,"AS271795 ONETELECOM CIA.LTDA.","ONETELECOM CIA.LTDA.",Quito,"South America",SA,Ecuador,EC,,false,"Servitelconet Cia. Ltda.",-0.2309,-78.5211,false,"Onetelecom Cia.ltda",true,Pichincha,success,America/Guayaquil,,1786622976,1787085654.7844,999,http,190.12.150.244:999,true,9034.2223644257,88950,37583,70.297866959607,190.12.150.244
true,1787058161.5189,anonymous,749.06007657109,1765040271.4882,"AS45648 Bell Teleservices India Pvt Ltd., ISP having own OFC network in Bangalore, India.",BELLTELE-AS-IN,Bengaluru,Asia,AS,India,IN,,false,"Bell Teleservices India Pvt Ltd",12.9753,77.591,false,"Real soft WAN",true,Karnataka,success,Asia/Kolkata,562114,1786958738,1787085654.7027,80,http,27.34.242.98:80,false,489.33863639832,124941,2934,97.705571847507,27.34.242.98
true,1787085626.5437,transparent,5191.4178427792,1786670517.4263,"AS152775 PT Taska Sarana Nusantara",IDNIC-TASKANET-AS-ID,Tasikmalaya,Asia,AS,Indonesia,ID,,false,"PT Taska Sarana Nusantara",-7.2061,108.1219,false,"PT Taska Sarana Nusantara",false,"West Java",success,Asia/Jakarta,46175,1786670144,1787085654.6647,2022,http,160.19.146.179:2022,false,1500.1106262207,1381,2925,32.071528100325,160.19.146.179
true,1787085607.404,elite,3534.5219317461,1784482037.8309,"AS203273 NetCrafters OU",NetCraftersOU,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"RapidSeedbox Ltd",52.3676,4.90414,false,,true,"North Holland",success,Europe/Amsterdam,1012,1786900445,1787085654.4183,1080,socks5,45.133.210.241:1080,true,7051.5716075897,59146,22744,72.226157039932,45.133.210.241
true,1787085654.3681,elite,12909.054199058,1778313106.8212,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Montreal,"North America",NA,Canada,CA,,true,"Oracle Corporation",45.4914,-73.74,false,"Oracle Cloud Infrastructure (ca-montreal-1)",true,Quebec,success,America/Toronto,H4S,1786780225,1787085654.3681,1080,socks5,68.233.127.229:1080,true,3696.338891983,47255,63720,42.581662536607,68.233.127.229
true,1787085654.0608,transparent,5993.4195139121,1740921909.3518,"AS140031 PT Mandala Lintas Nusa",MYNUSA-ID,"Bandar Lampung",Asia,AS,Indonesia,ID,,true,"PT Mandala Lintas Nusa",-5.42917,105.261,false,"Indonesia Network Information Center",true,Lampung,success,Asia/Jakarta,,1787044747,1787085654.0608,8083,http,192.145.228.226:8083,true,10656.174898148,55701,500298,10.018183485942,192.145.228.226
true,1787085653.9842,elite,7117.1770916543,1786848806.5967,"AS59584 INDIKOM LLC",INDIKOM-AS,Mytishchi,Europe,EU,Russia,RU,,false,"Indikom LLC",55.914,37.7505,false,"Indikom LLC",false,"Moscow Oblast",success,Europe/Moscow,141002,1786848750,1787085653.9842,9050,socks4,193.26.122.186:9050,true,9670.1235771179,1752,6256,21.878121878122,193.26.122.186
true,1787085490.2402,elite,1748.0562542509,1784094964.7082,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Atlanta,"North America",NA,"United States",US,,false,"Global Connectivity Solutions LLP",33.7501,-84.3885,false,"Global Connectivity Solutions LLP",true,Georgia,success,America/New_York,30302,1786510895,1787085653.936,1082,socks5,147.45.60.136:1082,true,613.11745643616,48298,29214,62.310351945505,147.45.60.136
true,1787085653.6912,elite,6263.3543099326,1720111357.1411,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,true,"Alibaba.com LLC",35.6893,139.6899,false,ALICLOUD-JP,true,Tokyo,success,Asia/Tokyo,102-0082,1787059352,1787085653.6912,9080,socks4,47.91.29.151:9080,true,3489.1831874847,6329,619030,1.0120586734979,47.91.29.151
true,1787085522.9166,elite,6117.024194067,1778028374.2764,"AS141917 PT Muria Data Utama",IDNIC-MDU-AS-ID,Pecangaan,Asia,AS,Indonesia,ID,,false,"PT Muria Data Utama",-6.6978,110.711,false,"PT Muria Data Utama",true,"Central Java",success,Asia/Jakarta,,1786494017,1787085653.6863,8080,http,103.164.229.153:8080,false,3540.4303073883,17429,57950,23.121824380796,103.164.229.153
true,1787085653.6495,elite,3546.8075736125,1785692639.2922,"AS57494 Adman LLC",ADMAN-AS,Novosibirsk,Europe,EU,Russia,RU,,true,"Adman LLC",55.0386,82.9425,false,"JSC ""TIMEWEB""",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1786901267,1787085653.6495,1080,socks5,147.45.158.88:1080,true,9303.7588596344,8602,24661,25.860565793825,147.45.158.88
true,1787085653.4653,elite,3312.8468075179,1785068791.3096,"AS16637 MTN SA",MTNNS-AS,Johannesburg,Africa,AF,"South Africa",ZA,,false,"MTN SA",-26.2309,28.0583,false,"MTN SA",true,Gauteng,success,Africa/Johannesburg,2041,1786882533,1787085653.4653,5678,socks4,105.214.66.130:5678,true,3950.1750469208,49477,48551,50.472314032725,105.214.66.130
true,1787085653.3769,transparent,6267.2136451902,1747951391.2532,"AS149934 PT Pangkalan Lintas Data",IDNIC-PALINDONET-AS-ID,Jatibarang,Asia,AS,Indonesia,ID,,false,"PT Pangkalan Lintas Data",-6.47472,108.315,false,,true,"West Java",success,Asia/Jakarta,,1786960198,1787085653.3769,1111,http,103.191.196.205:1111,false,14225.4114151,6758,31033,17.882564631791,103.191.196.205
true,1787085653.272,elite,4215.1080101986,1776081409.4712,"AS135341 Orange Communication",ORANGE2-AS-AP,Chittagong,Asia,AS,Bangladesh,BD,Kotwali,false,"Md Kamrul Islam",22.3305,91.8177,false,,true,Chittagong,success,Asia/Dhaka,4000,1786967686,1787085653.272,2025,socks5,103.151.74.29:2025,true,4151.0300636292,26890,80431,25.055674099198,103.151.74.29
true,1787085653.1568,elite,4806.3312249581,1786140439.3101,"AS16276 OVH SAS",OVH,Strasbourg,Europe,EU,France,FR,,true,"OVH SAS",48.5734,7.75211,false,OVH,true,"Grand Est",success,Europe/Paris,67000,1786743202,1787085653.1568,48080,http,152.228.134.176:48080,true,1430.8638572693,7331,4898,59.947665385559,152.228.134.176
true,1787085653.087,elite,4171.0341535503,1776088488.6582,"AS24492 WiCAM Corporation Ltd.",IIT-WICAM-AS-AP,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"WiCAM Corporation Ltd.",11.5583,104.9121,false,"WiCAM Corporation, LTD",true,"Phnom Penh",success,Asia/Phnom_Penh,,1786887605,1787085653.087,1080,socks5,202.79.27.12:1080,true,4332.7629566193,48848,68040,41.790431866402,202.79.27.12
true,1787085653.0623,transparent,5105.5791872799,1775591647.2567,"AS136373 Allied It Infrastructure And Services Pvt Ltd",ALLIED-AS,Mumbai,Asia,AS,India,IN,,false,"Allied It Infrastructure And Services Pvt Ltd",19.0728,72.8826,false,"Alpha It And Services Pvt Ltd",true,Maharashtra,success,Asia/Kolkata,400076,1787084885,1787085653.0623,1111,http,103.143.39.97:1111,false,3692.9535865784,27884,84558,24.798562814607,103.143.39.97
true,1787085138.7747,elite,4104.6417608469,1786050108.8257,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Chengdu,Asia,AS,China,CN,,false,"China Unicom Sichuan Province Network",30.5723,104.067,false,,false,Sichuan,success,Asia/Shanghai,610000,1786651661,1787085653.0095,8080,http,101.206.186.99:8080,true,4417.2117710114,16178,1373,92.177083926842,101.206.186.99
true,1787085652.841,transparent,5918.4652398614,1787019490.9885,"AS136121 PT Digital Media Telematika",DIGITNET-AS-ID,Jombang,Asia,AS,Indonesia,ID,,false,DIGITNET,-7.54595,112.233,false,,false,"East Java",success,Asia/Jakarta,,1787017832,1787085652.841,8090,http,202.154.19.202:8090,false,3545.5760955811,170,494,25.602409638554,202.154.19.202
true,1787085652.6716,transparent,6081.8685177859,1750715157.2971,"AS271842 M & B Soluciones Peru S.A.C. (FASTNET)","M & B Soluciones Peru S.A.C. FASTNET",Lima,"South America",SA,Peru,PE,,false,"NET WIN PERU",-12.0463,-77.0427,false,"NET WIN PERU",true,Lima,success,America/Lima,,1786962604,1787085652.6716,999,http,138.99.176.138:999,false,15183.878421783,9148,74829,10.893458923277,138.99.176.138
true,1787085652.4621,transparent,5116.1687292465,1782268006.6785,"AS328539 Giga for Telecommunication and Technology Limited",Giga-Communication,Tājūrā’,Africa,AF,Libya,LY,,false,"Cogent Communications",32.8817,13.3506,false,"Giga Telecommunication and Technology Limited",true,Tripoli,success,Africa/Tripoli,,1786501513,1787085652.4621,19000,http,38.252.34.16:19000,false,2257.8799724579,10366,31335,24.857917076329,38.252.34.16
true,1787085652.4127,transparent,8662.9326973774,1750610083.6076,"AS139510 Thrishul Broadband Private Ltd",THRISHUL-AS-IN,Nalgonda,Asia,AS,India,IN,,false,"Thrishul Broadband Private Ltd",17.053,79.265,false,"Thrishul Broadband Private Ltd",true,Telangana,success,Asia/Kolkata,508001,1786740248,1787085652.4127,83,http,103.146.170.252:83,false,5181.3397407532,8141,88928,8.3868176245763,103.146.170.252
true,1787085475.3129,transparent,9915.0667428416,1786066149.2123,"AS56309 Siamdata Communication Co.,Ltd.",SIAMDATA-TH,Nonthaburi,Asia,AS,Thailand,TH,,false,"Siamdata Communication Co., ltd.",13.8607,100.5148,false,"ReadyIDC Co., Ltd",false,Nonthaburi,success,Asia/Bangkok,10250,1786669075,1787085652.2368,3128,http,212.80.213.220:3128,false,6173.365354538,6877,5612,55.064456721915,212.80.213.220
true,1787085494.9447,transparent,6815.3608615468,1786702640.6345,"AS272057 DERIVALNET Y COMUNICACIONES SRL","DERIVALNET Y COMUNICACIONES SRL","Santo Domingo Este","North America",NA,"Dominican Republic",DO,,false,"Derivalnet Y Comunicaciones SRL",18.4842,-69.8466,false,"Derivalnet Y Comunicaciones SRL",false,"Santo Domingo Province",success,America/Santo_Domingo,11605,1786699914,1787085652.152,999,http,187.63.159.38:999,false,1514.7681236267,1294,2794,31.65362035225,187.63.159.38
true,1787085652.0197,transparent,6258.6087995062,1780493784.2221,"AS269771 PRINTER-NET-SERVICE, C.A.","PRINTER-NET-SERVICE, C.A.",Valencia,"South America",SA,Venezuela,VE,,false,"Cogent Communications",10.1615,-68.0004,false,"Peer NET Service C.A",true,Carabobo,success,America/Caracas,,1787020943,1787085652.0197,999,http,154.62.127.162:999,false,12072.889566422,3085,9310,24.88906817265,154.62.127.162
true,1787085535.2008,transparent,6160.4521224998,1742969432.4026,"AS28458 IENTC S DE RL DE CV","IENTC S DE RL DE CV","Los Ramírez","North America",NA,Mexico,MX,,false,"Cogent Communications",21.0192,-101.645,false,"IENTC S de RL de CV",true,Guanajuato,success,America/Mexico_City,37470,1786531528,1787085651.9991,999,http,38.194.246.34:999,true,2486.2403869629,277176,314216,46.868405389319,38.194.246.34
